[2025-4-7-9:19:22:375][Spawner][Log]:Link | added ID: ann24
[2025-4-7-9:19:22:376][Spawner][Log]:Link | added ID: ann18
[2025-4-7-9:19:22:377][Spawner][Log]:Link | added ID: ann19
[2025-4-7-9:19:22:378][Spawner][Log]:Link | added ID: ann26
[2025-4-7-9:19:22:379][Spawner][Log]:Link | added ID: ann20
[2025-4-7-9:19:22:380][Spawner][Log]:Link | added ID: ann27
[2025-4-7-9:19:22:381][Spawner][Log]:Link | added ID: ann22
[2025-4-7-9:19:22:382][Spawner][Log]:Link | added ID: ann25
[2025-4-7-9:19:22:383][Spawner][Log]:Link | added ID: ann21
[2025-4-7-9:19:22:383][Spawner][Log]:Link | added ID: ann30
[2025-4-7-9:19:22:384][Spawner][Log]:Link | added ID: ann29
[2025-4-7-9:19:22:385][Spawner][Log]:Annotation | added ID: ann9
[2025-4-7-9:19:22:385][Spawner][Log]:Annotation | added ID: ann15
[2025-4-7-9:19:22:385][Spawner][Log]:Annotation | added ID: ann1
[2025-4-7-9:19:22:385][Spawner][Log]:Annotation | added ID: ann6
[2025-4-7-9:19:22:385][Spawner][Log]:Annotation | added ID: ann7
[2025-4-7-9:19:22:385][Spawner][Log]:Annotation | added ID: ann11
[2025-4-7-9:19:22:385][Spawner][Log]:Annotation | added ID: ann5
[2025-4-7-9:19:22:385][Spawner][Log]:Annotation | added ID: ann13
[2025-4-7-9:19:22:386][Spawner][Log]:Annotation | added ID: ann8
[2025-4-7-9:19:22:386][Spawner][Log]:Annotation | added ID: ann4
[2025-4-7-9:19:22:386][Spawner][Log]:Annotation | added ID: ann10
[2025-4-7-9:19:22:387][Spawner][Log]:Annotation | added ID: ann2
[2025-4-7-9:19:22:387][Spawner][Log]:Annotation | added ID: ann17
[2025-4-7-9:19:22:387][Spawner][Log]:Annotation | added ID: ann12
[2025-4-7-9:19:22:387][Spawner][Log]:Annotation | added ID: ann14
[2025-4-7-9:19:22:388][Spawner][Log]:Annotation | added ID: ann3
[2025-4-7-9:19:22:388][Spawner][Log]:Annotation | added ID: ann16
[2025-4-7-9:19:22:394][Spawner][Log]:Completed spawning actors, calling SpawnComplete
[2025-4-7-9:19:22:394][MediaPlayer][Log]:Media map successfully loaded
[2025-4-7-9:19:22:395][HigVis][Log]:Obtained concept and link actors.
[2025-4-7-9:20:7:858][MediaPlayer][Log]:Opened media with id: video_zTcsSwKffL4
[2025-4-7-9:20:8:797][MediaPlayer][Log]:Seek position updated
[2025-4-7-9:20:8:812][MediaPlayer][Log]:Media playback resumed
[2025-4-7-9:40:17:710][JsonReader][Log]:Json file successfully loaded.
[2025-4-7-9:40:17:710][JsonReader][Log]:Link | added ID: ann28
[2025-4-7-9:40:17:710][JsonReader][Log]:Link | added ID: ann23
[2025-4-7-9:40:17:711][JsonReader][Log]:Annotation | added ID: ann9
[2025-4-7-9:40:17:711][JsonReader][Log]:Link | added ID: ann24
[2025-4-7-9:40:17:712][JsonReader][Log]:Link | added ID: ann18
[2025-4-7-9:40:17:713][JsonReader][Log]:Annotation | added ID: ann15
[2025-4-7-9:40:17:713][JsonReader][Log]:Annotation | added ID: ann1
[2025-4-7-9:40:17:714][JsonReader][Log]:Link | added ID: ann19
[2025-4-7-9:40:17:714][JsonReader][Log]:Annotation | added ID: ann6
[2025-4-7-9:40:17:715][JsonReader][Log]:Annotation | added ID: ann7
[2025-4-7-9:40:17:715][JsonReader][Log]:Annotation | added ID: ann11
[2025-4-7-9:40:17:716][JsonReader][Log]:Annotation | added ID: ann5
[2025-4-7-9:40:17:716][JsonReader][Log]:Annotation | added ID: ann13
[2025-4-7-9:40:17:717][JsonReader][Log]:Annotation | added ID: ann8
[2025-4-7-9:40:17:717][JsonReader][Log]:Annotation | added ID: ann4
[2025-4-7-9:40:17:717][JsonReader][Log]:Link | added ID: ann26
[2025-4-7-9:40:17:718][JsonReader][Log]:Link | added ID: ann20
[2025-4-7-9:40:17:718][JsonReader][Log]:Link | added ID: ann27
[2025-4-7-9:40:17:718][JsonReader][Log]:Link | added ID: ann22
[2025-4-7-9:40:17:719][JsonReader][Log]:Annotation | added ID: ann10
[2025-4-7-9:40:17:719][JsonReader][Log]:Link | added ID: ann25
[2025-4-7-9:40:17:720][JsonReader][Log]:Link | added ID: ann21
[2025-4-7-9:40:17:720][JsonReader][Log]:Link | added ID: ann30
[2025-4-7-9:40:17:721][JsonReader][Log]:Annotation | added ID: ann2
[2025-4-7-9:40:17:721][JsonReader][Log]:Annotation | added ID: ann17
[2025-4-7-9:40:17:722][JsonReader][Log]:Annotation | added ID: ann12
[2025-4-7-9:40:17:722][JsonReader][Log]:Annotation | added ID: ann14
[2025-4-7-9:40:17:722][JsonReader][Log]:Video | added ID: video_zTcsSwKffL4
[2025-4-7-9:40:17:724][JsonReader][Log]:Link | added ID: ann29
[2025-4-7-9:40:17:724][JsonReader][Log]:Annotation | added ID: ann3
[2025-4-7-9:40:17:725][JsonReader][Log]:Annotation | added ID: ann16
[2025-4-7-9:40:17:725][JsonReader][Log]:Concept | added ID: concept_cloud_computing
[2025-4-7-9:40:17:726][JsonReader][Log]:Concept | added ID: concept_servizio
[2025-4-7-9:40:17:726][JsonReader][Log]:Concept | added ID: concept_IaaS
[2025-4-7-9:40:17:726][JsonReader][Log]:Concept | added ID: concept_software
[2025-4-7-9:40:17:727][JsonReader][Log]:Concept | added ID: concept_caratteristica
[2025-4-7-9:40:17:727][JsonReader][Log]:Concept | added ID: concept_fornitore_del_servizio
[2025-4-7-9:40:17:727][JsonReader][Log]:Concept | added ID: concept_On-Premises
[2025-4-7-9:40:17:727][JsonReader][Log]:Concept | added ID: concept_livello_fisico
[2025-4-7-9:40:17:728][JsonReader][Log]:Concept | added ID: concept_risorse_hardware
[2025-4-7-9:40:17:728][JsonReader][Log]:Concept | added ID: concept_livello_astratto
[2025-4-7-9:40:17:728][JsonReader][Log]:Concept | added ID: concept_infrastruttura_cloud
[2025-4-7-9:40:17:729][JsonReader][Log]:Concept | added ID: concept_PaaS
[2025-4-7-9:40:17:729][JsonReader][Log]:Concept | added ID: concept_SaaS
[2025-4-7-9:40:17:730][JsonReader][Log]:Concept | added ID: concept_modello_di_cloud
[2025-4-7-9:40:17:730][JsonReader][Log]:Completed json parsing, calling ReadComplete
[2025-4-7-9:40:17:732][VRCharacter][Log]:Character initialised
[2025-4-7-9:40:17:780][MediaReader][Log]:FileMediaSource | added ID: video_zTcsSwKffL4
[2025-4-7-9:40:17:780][MediaReader][Log]:Completed creating MediaMap, calling MediaMapCreated
[2025-4-7-9:40:17:782][Spawner][Log]:Concept | added ID: concept_cloud_computing
[2025-4-7-9:40:17:783][Spawner][Log]:Concept | added ID: concept_servizio
[2025-4-7-9:40:17:783][Spawner][Log]:Concept | added ID: concept_IaaS
[2025-4-7-9:40:17:784][Spawner][Log]:Concept | added ID: concept_software
[2025-4-7-9:40:17:785][Spawner][Log]:Concept | added ID: concept_caratteristica
[2025-4-7-9:40:17:786][Spawner][Log]:Concept | added ID: concept_fornitore_del_servizio
[2025-4-7-9:40:17:787][Spawner][Log]:Concept | added ID: concept_On-Premises
[2025-4-7-9:40:17:788][Spawner][Log]:Concept | added ID: concept_livello_fisico
[2025-4-7-9:40:17:789][Spawner][Log]:Concept | added ID: concept_risorse_hardware
[2025-4-7-9:40:17:790][Spawner][Log]:Concept | added ID: concept_livello_astratto
[2025-4-7-9:40:17:791][Spawner][Log]:Concept | added ID: concept_infrastruttura_cloud
[2025-4-7-9:40:17:792][Spawner][Log]:Concept | added ID: concept_PaaS
[2025-4-7-9:40:17:793][Spawner][Log]:Concept | added ID: concept_SaaS
[2025-4-7-9:40:17:794][Spawner][Log]:Concept | added ID: concept_modello_di_cloud
[2025-4-7-9:40:17:795][Spawner][Log]:Concept | added ID: concept_cloud_computing
[2025-4-7-9:40:17:796][Spawner][Log]:Concept | added ID: concept_servizio
[2025-4-7-9:40:17:797][Spawner][Log]:Concept | added ID: concept_IaaS
[2025-4-7-9:40:17:797][Spawner][Log]:Concept | added ID: concept_software
[2025-4-7-9:40:17:798][Spawner][Log]:Concept | added ID: concept_caratteristica
[2025-4-7-9:40:17:799][Spawner][Log]:Concept | added ID: concept_fornitore_del_servizio
[2025-4-7-9:40:17:800][Spawner][Log]:Concept | added ID: concept_On-Premises
[2025-4-7-9:40:17:801][Spawner][Log]:Concept | added ID: concept_livello_fisico
[2025-4-7-9:40:17:802][Spawner][Log]:Concept | added ID: concept_risorse_hardware
[2025-4-7-9:40:17:803][Spawner][Log]:Concept | added ID: concept_livello_astratto
[2025-4-7-9:40:17:804][Spawner][Log]:Concept | added ID: concept_infrastruttura_cloud
[2025-4-7-9:40:17:805][Spawner][Log]:Concept | added ID: concept_PaaS
[2025-4-7-9:40:17:806][Spawner][Log]:Concept | added ID: concept_SaaS
[2025-4-7-9:40:17:807][Spawner][Log]:Concept | added ID: concept_modello_di_cloud
[2025-4-7-9:40:17:808][Spawner][Log]:Link | added ID: ann28
[2025-4-7-9:40:17:809][Spawner][Log]:Link | added ID: ann23
[2025-4-7-9:40:17:810][Spawner][Log]:Link | added ID: ann24
[2025-4-7-9:40:17:811][Spawner][Log]:Link | added ID: ann18
[2025-4-7-9:40:17:812][Spawner][Log]:Link | added ID: ann19
[2025-4-7-9:40:17:812][Spawner][Log]:Link | added ID: ann26
[2025-4-7-9:40:17:813][Spawner][Log]:Link | added ID: ann20
[2025-4-7-9:40:17:814][Spawner][Log]:Link | added ID: ann27
[2025-4-7-9:40:17:815][Spawner][Log]:Link | added ID: ann22
[2025-4-7-9:40:17:816][Spawner][Log]:Link | added ID: ann25
[2025-4-7-9:40:17:817][Spawner][Log]:Link | added ID: ann21
[2025-4-7-9:40:17:817][Spawner][Log]:Link | added ID: ann30
[2025-4-7-9:40:17:818][Spawner][Log]:Link | added ID: ann29
[2025-4-7-9:40:17:818][Spawner][Log]:Annotation | added ID: ann9
[2025-4-7-9:40:17:818][Spawner][Log]:Annotation | added ID: ann15
[2025-4-7-9:40:17:819][Spawner][Log]:Annotation | added ID: ann1
[2025-4-7-9:40:17:819][Spawner][Log]:Annotation | added ID: ann6
[2025-4-7-9:40:17:819][Spawner][Log]:Annotation | added ID: ann7
[2025-4-7-9:40:17:819][Spawner][Log]:Annotation | added ID: ann11
[2025-4-7-9:40:17:819][Spawner][Log]:Annotation | added ID: ann5
[2025-4-7-9:40:17:820][Spawner][Log]:Annotation | added ID: ann13
[2025-4-7-9:40:17:820][Spawner][Log]:Annotation | added ID: ann8
[2025-4-7-9:40:17:821][Spawner][Log]:Annotation | added ID: ann4
[2025-4-7-9:40:17:821][Spawner][Log]:Annotation | added ID: ann10
[2025-4-7-9:40:17:821][Spawner][Log]:Annotation | added ID: ann2
[2025-4-7-9:40:17:821][Spawner][Log]:Annotation | added ID: ann17
[2025-4-7-9:40:17:821][Spawner][Log]:Annotation | added ID: ann12
[2025-4-7-9:40:17:821][Spawner][Log]:Annotation | added ID: ann14
[2025-4-7-9:40:17:822][Spawner][Log]:Annotation | added ID: ann3
[2025-4-7-9:40:17:822][Spawner][Log]:Annotation | added ID: ann16
[2025-4-7-9:40:17:828][Spawner][Log]:Completed spawning actors, calling SpawnComplete
[2025-4-7-9:40:17:828][MediaPlayer][Log]:Media map successfully loaded
[2025-4-7-9:40:17:828][HigVis][Log]:Obtained concept and link actors.
